user_id,is_ego,degree,circle_count,ego_network_count,primary_ego_id
2200,0,172,1,1,1912
2201,0,189,1,1,1912
2202,0,48,0,1,1912
2203,0,99,2,1,1912
2204,0,3,3,1,1912
2205,0,13,0,1,1912
2206,0,209,1,1,1912
2207,0,21,0,1,1912
2208,0,21,1,1,1912
2209,0,35,3,1,1912
2210,0,97,1,1,1912
2211,0,53,2,1,1912
2212,0,139,1,1,1912
2213,0,102,0,1,1912
2214,0,26,1,1,1912
2215,0,57,2,1,1912
2216,0,132,1,1,1912
2217,0,12,2,1,1912
2218,0,204,2,1,1912
2219,0,4,1,1,1912
2220,0,194,1,1,1912
2221,0,40,2,1,1912
2222,0,45,2,1,1912
2223,0,115,1,1,1912
2224,0,128,3,1,1912
2225,0,41,1,1,1912
2226,0,50,0,1,1912
2227,0,6,2,1,1912
2228,0,31,1,1,1912
2229,0,206,2,1,1912
2230,0,4,3,1,1912
2231,0,35,2,1,1912
2232,0,70,2,1,1912
2233,0,221,1,1,1912
2234,0,28,1,1,1912
2235,0,69,1,1,1912
2236,0,36,1,1,1912
2237,0,123,1,1,1912
2238,0,12,1,1,1912
2239,0,43,0,1,1912
2240,0,200,1,1,1912
2241,0,118,4,1,1912
2242,0,39,1,1,1912
2243,0,58,2,1,1912
2244,0,199,2,1,1912
2245,0,6,1,1,1912
2246,0,94,2,1,1912
2247,0,121,2,1,1912
2248,0,17,1,1,1912
2249,0,18,1,1,1912
2250,0,108,2,1,1912
2251,0,8,2,1,1912
2252,0,9,2,1,1912
2253,0,156,1,1,1912
2254,0,89,2,1,1912
2255,0,9,1,1,1912
2256,0,6,1,1,1912
2257,0,154,1,1,1912
2258,0,48,1,1,1912
2259,0,54,2,1,1912
2260,0,19,2,1,1912
2261,0,128,1,1,1912
2262,0,13,1,1,1912
2263,0,6,1,1,1912
2264,0,74,0,1,1912
2265,0,10,1,1,1912
2266,0,233,3,1,1912
2267,0,82,1,1,1912
2268,0,129,3,1,1912
2269,0,0,0,1,1912
2270,0,14,1,1,1912
2271,0,179,1,1,1912
2272,0,28,1,1,1912
2273,0,90,2,1,1912
2274,0,34,2,1,1912
2275,0,184,1,1,1912
2276,0,153,1,1,1912
2277,0,15,1,1,1912
2278,0,173,2,1,1912
2279,0,128,1,1,1912
2280,0,58,2,1,1912
2281,0,8,0,1,1912
2282,0,153,2,1,1912
2283,0,160,6,1,1912
2284,0,55,1,1,1912
2285,0,54,0,1,1912
2286,0,23,1,1,1912
2287,0,67,1,1,1912
2288,0,20,2,1,1912
2289,0,159,3,1,1912
2290,0,183,1,1,1912
2291,0,16,1,1,1912
2292,0,141,3,1,1912
2293,0,53,1,1,1912
2294,0,121,2,1,1912
2295,0,22,2,1,1912
2296,0,33,2,1,1912
2297,0,37,1,1,1912
2298,0,16,3,1,1912
2299,0,154,1,1,1912
2300,0,121,1,1,1912
2301,0,9,2,1,1912
2302,0,122,2,1,1912
2303,0,28,0,1,1912
2304,0,65,2,1,1912
2305,0,15,0,1,1912
2306,0,112,1,1,1912
2307,0,140,1,1,1912
2308,0,155,1,1,1912
2309,0,198,1,1,1912
2310,0,22,2,1,1912
2311,0,50,1,1,1912
2312,0,15,2,1,1912
2313,0,84,1,1,1912
2314,0,18,1,1,1912
2315,0,72,1,1,1912
2316,0,9,2,1,1912
2317,0,35,1,1,1912
2318,0,36,3,1,1912
2319,0,121,2,1,1912
2320,0,15,1,1,1912
2321,0,6,2,1,1912
2322,0,45,1,1,1912
2323,0,182,1,1,1912
2324,0,196,1,1,1912
2325,0,78,2,1,1912
2326,0,179,1,1,1912
2327,0,124,1,1,1912
2328,0,165,4,1,1912
2329,0,123,1,1,1912
2330,0,47,0,1,1912
2331,0,189,1,1,1912
2332,0,102,3,1,1912
2333,0,159,2,1,1912
2334,0,138,1,1,1912
2335,0,33,1,1,1912
2336,0,149,2,1,1912
2337,0,34,1,1,1912
2338,0,108,1,1,1912
2339,0,181,1,1,1912
2340,0,197,1,1,1912
2341,0,25,2,1,1912
2342,0,27,1,1,1912
2343,0,78,1,1,1912
2344,0,120,3,1,1912
2345,0,51,2,1,1912
2346,0,35,1,1,1912
2347,0,290,2,1,1912
2348,0,150,2,1,1912
2349,0,17,2,1,1912
2350,0,27,1,1,1912
2351,0,109,1,1,1912
2352,0,167,1,1,1912
2353,0,85,1,1,1912
2354,0,176,1,1,1912
2355,0,29,2,1,1912
2356,0,171,1,1,1912
2357,0,12,1,1,1912
2358,0,5,2,1,1912
2359,0,146,1,1,1912
2360,0,11,1,1,1912
2361,0,44,1,1,1912
2362,0,24,1,1,1912
2363,0,166,1,1,1912
2364,0,64,1,1,1912
2365,0,54,1,1,1912
2366,0,35,1,1,1912
2367,0,49,2,1,1912
2368,0,78,0,1,1912
2369,0,196,2,1,1912
2370,0,157,1,1,1912
2371,0,35,2,1,1912
2372,0,104,2,1,1912
2373,0,11,1,1,1912
2374,0,167,1,1,1912
2375,0,5,2,1,1912
2376,0,178,3,1,1912
2377,0,93,2,1,1912
2378,0,49,1,1,1912
2379,0,35,1,1,1912
2380,0,2,0,1,1912
2381,0,175,1,1,1912
2382,0,1,3,1,1912
2383,0,23,0,1,1912
2384,0,187,3,1,1912
2385,0,56,1,1,1912
2386,0,138,1,1,1912
2387,0,49,1,1,1912
2388,0,5,1,1,1912
2389,0,27,2,1,1912
2390,0,48,1,1,1912
2391,0,71,1,1,1912
2392,0,91,1,1,1912
2393,0,31,1,1,1912
2394,0,94,2,1,1912
2395,0,178,2,1,1912
2396,0,68,1,1,1912
2397,0,34,1,1,1912
2398,0,107,2,1,1912
2399,0,76,3,1,1912
2400,0,18,2,1,1912
2401,0,20,1,1,1912
2402,0,14,2,1,1912
2403,0,16,1,1,1912
2404,0,169,1,1,1912
2405,0,19,1,1,1912
2406,0,35,1,1,1912
2407,0,88,1,1,1912
2408,0,152,1,1,1912
2409,0,177,1,1,1912
2410,0,206,1,1,1912
2411,0,31,1,1,1912
2412,0,30,1,1,1912
2413,0,16,1,1,1912
2414,0,182,1,1,1912
2415,0,40,2,1,1912
2416,0,36,3,1,1912
2417,0,69,0,1,1912
2418,0,116,1,1,1912
2419,0,108,3,1,1912
2420,0,80,1,1,1912
2421,0,7,3,1,1912
2422,0,4,1,1,1912
2423,0,164,1,1,1912
2424,0,10,2,1,1912
2425,0,35,1,1,1912
2426,0,17,2,1,1912
2427,0,24,0,1,1912
2428,0,190,1,1,1912
2429,0,85,0,1,1912
2430,0,145,1,1,1912
2431,0,4,2,1,1912
2432,0,27,1,1,1912
2433,0,146,2,1,1912
2434,0,90,1,1,1912
2435,0,26,0,1,1912
2436,0,93,2,1,1912
2437,0,4,3,1,1912
2438,0,67,2,1,1912
2439,0,9,2,1,1912
2440,0,33,1,1,1912
2441,0,3,1,1,1912
2442,0,2,1,1,1912
2443,0,22,2,1,1912
2444,0,15,1,1,1912
2445,0,69,2,1,1912
2446,0,160,1,1,1912
2447,0,48,1,1,1912
2448,0,32,2,1,1912
2449,0,45,2,1,1912
2450,0,11,1,1,1912
2451,0,108,2,1,1912
2452,0,9,1,1,1912
2453,0,13,1,1,1912
2454,0,15,1,1,1912
2455,0,15,3,1,1912
2456,0,7,4,1,1912
2457,0,0,1,1,1912
2458,0,98,3,1,1912
2459,0,45,2,1,1912
2460,0,168,1,1,1912
2461,0,123,3,1,1912
2462,0,95,1,1,1912
2463,0,125,2,1,1912
2464,0,201,1,1,1912
2465,0,59,1,1,1912
2466,0,10,1,1,1912
2467,0,129,0,1,1912
2468,0,176,4,1,1912
2469,0,134,1,1,1912
2470,0,0,3,1,1912
2471,0,131,1,1,1912
2472,0,76,2,1,1912
2473,0,48,2,1,1912
2474,0,25,1,1,1912
2475,0,96,1,1,1912
2476,0,35,1,1,1912
2477,0,112,1,1,1912
2478,0,92,1,1,1912
2479,0,45,1,1,1912
2480,0,26,1,1,1912
2481,0,2,1,1,1912
2482,0,159,1,1,1912
2483,0,2,1,1,1912
2484,0,125,1,1,1912
2485,0,136,1,1,1912
2486,0,17,1,1,1912
2487,0,8,1,1,1912
2488,0,38,1,1,1912
2489,0,107,1,1,1912
2490,0,14,0,1,1912
2491,0,120,2,1,1912
2492,0,177,1,1,1912
2493,0,5,0,1,1912
2494,0,38,1,1,1912
2495,0,144,1,1,1912
2496,0,21,1,1,1912
2497,0,24,2,1,1912
2498,0,93,3,1,1912
2499,0,92,1,1,1912
2500,0,180,1,1,1912
2501,0,75,2,1,1912
2502,0,42,2,1,1912
2503,0,15,1,1,1912
2504,0,150,1,1,1912
2505,0,4,1,1,1912
2506,0,123,2,1,1912
2507,0,200,1,1,1912
2508,0,97,0,1,1912
2509,0,133,1,1,1912
2510,0,137,0,1,1912
2511,0,139,2,1,1912
2512,0,104,3,1,1912
2513,0,14,2,1,1912
2514,0,8,1,1,1912
2515,0,12,1,1,1912
2516,0,87,2,1,1912
2517,0,5,1,1,1912
2518,0,47,2,1,1912
2519,0,34,2,1,1912
2520,0,164,1,1,1912
2521,0,140,2,1,1912
2522,0,13,0,1,1912
2523,0,16,3,1,1912
2524,0,12,1,1,1912
2525,0,34,2,1,1912
2526,0,190,1,1,1912
2527,0,3,1,1,1912
2528,0,6,2,1,1912
2529,0,35,2,1,1912
2530,0,28,1,1,1912
2531,0,22,3,1,1912
2532,0,105,1,1,1912
2533,0,98,1,1,1912
2534,0,17,2,1,1912
2535,0,10,1,1,1912
2536,0,62,1,1,1912
2537,0,94,1,1,1912
2538,0,55,1,1,1912
2539,0,139,1,1,1912
2540,0,30,2,1,1912
2541,0,1,2,1,1912
2542,0,195,2,1,1912
2543,0,293,5,1,1912
2544,0,29,2,1,1912
2545,0,8,0,1,1912
2546,0,143,1,1,1912
2547,0,53,0,1,1912
2548,0,7,2,1,1912
2549,0,160,1,1,1912
2550,0,161,1,1,1912
2551,0,157,1,1,1912
2552,0,111,0,1,1912
2553,0,172,1,1,1912
2554,0,92,0,1,1912
2555,0,134,2,1,1912
2556,0,130,1,1,1912
2557,0,30,2,1,1912
2558,0,21,2,1,1912
2559,0,164,1,1,1912
2560,0,200,3,1,1912
2561,0,154,2,1,1912
2562,0,13,1,1,1912
2563,0,109,1,1,1912
2564,0,187,1,1,1912
2565,0,3,2,1,1912
2566,0,25,1,1,1912
2567,0,115,2,1,1912
2568,0,10,2,1,1912
2569,0,0,1,1,1912
2570,0,20,2,1,1912
2571,0,29,2,1,1912
2572,0,18,1,1,1912
2573,0,151,2,1,1912
2574,0,102,1,1,1912
2575,0,140,2,1,1912
2576,0,44,1,1,1912
2577,0,19,3,1,1912
2578,0,163,1,1,1912
2579,0,115,1,1,1912
2580,0,5,1,1,1912
2581,0,23,2,1,1912
2582,0,100,2,1,1912
2583,0,45,1,1,1912
2584,0,14,1,1,1912
2585,0,39,1,1,1912
2586,0,186,2,1,1912
2587,0,18,2,1,1912
2588,0,90,1,1,1912
2589,0,78,1,1,1912
2590,0,196,1,1,1912
2591,0,95,1,1,1912
2592,0,124,1,1,1912
2593,0,184,1,1,1912
2594,0,93,1,1,1912
2595,0,2,1,1,1912
2596,0,0,0,1,1912
2597,0,104,1,1,1912
2598,0,163,5,1,1912
2599,0,13,1,1,1912
2600,0,181,1,1,1912
2601,0,189,1,1,1912
2602,0,197,1,1,1912
2603,0,67,2,1,1912
2604,0,195,1,1,1912
2605,0,16,2,1,1912
2606,0,74,1,1,1912
2607,0,194,1,1,1912
2608,0,98,1,1,1912
2609,0,48,1,1,1912
2610,0,50,3,1,1912
2611,0,206,1,1,1912
2612,0,27,1,1,1912
2613,0,30,1,1,1912
2614,0,16,2,1,1912
2615,0,184,1,1,1912
2616,0,99,2,1,1912
2617,0,113,1,1,1912
2618,0,22,1,1,1912
2619,0,163,2,1,1912
2620,0,54,1,1,1912
2621,0,5,2,1,1912
2622,0,20,1,1,1912
2623,0,129,1,1,1912
2624,0,187,1,1,1912
2625,0,185,1,1,1912
2626,0,33,1,1,1912
2627,0,40,1,1,1912
2628,0,27,2,1,1912
2629,0,126,2,1,1912
2630,0,172,1,1,1912
2631,0,115,1,1,1912
2632,0,6,2,1,1912
2633,0,40,1,1,1912
2634,0,4,1,1,1912
2635,0,19,2,1,1912
2636,0,37,1,1,1912
2637,0,34,1,1,1912
2638,0,165,1,1,1912
2639,0,36,1,1,1912
2640,0,55,1,1,1912
2641,0,18,1,1,1912
2642,0,126,4,1,1912
2643,0,99,2,1,1912
2644,0,26,0,1,1912
2645,0,53,1,1,1912
2646,0,134,1,1,1912
2647,0,47,1,1,1912
2648,0,47,1,1,1912
2649,0,121,3,1,1912
2650,0,17,1,1,1912
2651,0,6,1,1,1912
2652,0,48,1,1,1912
2653,0,71,1,1,1912
2654,0,150,1,1,1912
2655,0,167,1,1,1912
2656,0,15,1,1,1912
2657,0,51,1,1,1912
2658,0,35,1,1,1912
2659,0,57,2,1,1912
2660,0,37,1,1,1912
2661,0,98,1,1,1684
2662,0,36,1,1,1684
2663,0,25,1,1,1684
2664,0,82,1,1,1684
2665,0,49,1,1,1684
2666,0,60,1,1,1684
2667,0,19,1,1,1684
2668,0,33,1,1,1684
2669,0,96,1,1,1684
2670,0,18,1,1,1684
2671,0,5,1,1,1684
2672,0,36,1,1,1684
2673,0,28,1,1,1684
2674,0,69,1,1,1684
2675,0,37,1,1,1684
2676,0,82,1,1,1684
2677,0,14,1,1,1684
2678,0,8,1,1,1684
2679,0,92,1,1,1684
2680,0,52,1,1,1684
2681,0,44,1,1,1684
2682,0,15,1,1,1684
2683,0,77,1,1,1684
2684,0,27,1,1,1684
2685,0,11,1,1,1684
2686,0,23,1,1,1684
2687,0,20,1,1,1684
2688,0,10,1,1,1684
2689,0,66,1,1,1684
2690,0,30,1,1,1684
2691,0,2,1,1,1684
2692,0,4,0,1,1684
2693,0,17,1,1,1684
2694,0,92,2,1,1684
2695,0,10,1,1,1684
2696,0,18,1,1,1684
2697,0,15,1,1,1684
2698,0,68,1,1,1684
2699,0,12,1,1,1684
2700,0,14,1,1,1684
2701,0,25,1,1,1684
2702,0,23,1,1,1684
2703,0,17,1,1,1684
2704,0,1,1,1,1684
2705,0,26,1,1,1684
2706,0,66,1,1,1684
2707,0,14,1,1,1684
2708,0,33,1,1,1684
2709,0,11,0,1,1684
2710,0,12,1,1,1684
2711,0,30,1,1,1684
2712,0,43,0,1,1684
2713,0,30,1,1,1684
2714,0,2,1,1,1684
2715,0,31,1,1,1684
2716,0,94,1,1,1684
2717,0,53,1,1,1684
2718,0,36,1,1,1684
2719,0,99,1,1,1684
2720,0,48,1,1,1684
2721,0,5,0,1,1684
2722,0,2,1,1,1684
2723,0,11,1,1,1684
2724,0,69,1,1,1684
2725,0,7,0,1,1684
2726,0,16,1,1,1684
2727,0,12,1,1,1684
2728,0,37,1,1,1684
2729,0,62,1,1,1684
2730,0,88,1,1,1684
2731,0,28,1,1,1684
2732,0,7,1,1,1684
2733,0,23,1,1,1684
2734,0,25,1,1,1684
2735,0,18,1,1,1684
2736,0,4,1,1,1684
2737,0,20,1,1,1684
2738,0,82,1,1,1684
2739,0,30,1,1,1684
2740,0,1,1,1,1684
2741,0,56,1,1,1684
2742,0,115,1,1,1684
2743,0,50,1,1,1684
2744,0,12,1,1,1684
2745,0,32,1,1,1684
2746,0,14,1,1,1684
2747,0,12,1,1,1684
2748,0,74,1,1,1684
2749,0,52,1,1,1684
2750,0,84,1,1,1684
2751,0,34,1,1,1684
2752,0,6,1,1,1684
2753,0,51,1,1,1684
2754,0,121,1,1,1684
2755,0,88,1,1,1684
2756,0,44,1,1,1684
2757,0,82,1,1,1684
2758,0,45,1,1,1684
2759,0,21,1,1,1684
2760,0,10,1,1,1684
2761,0,27,1,1,1684
2762,0,20,1,1,1684
2763,0,62,1,1,1684
2764,0,24,1,1,1684
2765,0,46,1,1,1684
2766,0,12,1,1,1684
2767,0,5,1,1,1684
2768,0,27,1,1,1684
2769,0,11,1,1,1684
2770,0,40,1,1,1684
2771,0,13,1,1,1684
2772,0,33,1,1,1684
2773,0,56,1,1,1684
2774,0,5,1,1,1684
2775,0,26,1,1,1684
2776,0,5,1,1,1684
2777,0,82,1,1,1684
2778,0,94,1,1,1684
2779,0,18,1,1,1684
2780,0,58,3,1,1684
2781,0,65,1,1,1684
2782,0,97,1,1,1684
2783,0,32,1,1,1684
2784,0,27,1,1,1684
2785,0,43,1,1,1684
2786,0,101,1,1,1684
2787,0,48,1,1,1684
2788,0,1,1,1,1684
2789,0,18,1,1,1684
2790,0,8,1,1,1684
2791,0,11,1,1,1684
2792,0,2,1,1,1684
2793,0,98,1,1,1684
2794,0,18,1,1,1684
2795,0,23,1,1,1684
2796,0,59,1,1,1684
2797,0,26,1,1,1684
2798,0,2,1,1,1684
2799,0,7,1,1,1684
2800,0,81,1,1,1684
2801,0,9,1,1,1684
2802,0,9,1,1,1684
2803,0,21,1,1,1684
2804,0,8,1,1,1684
2805,0,7,1,1,1684
2806,0,49,1,1,1684
2807,0,21,1,1,1684
2808,0,2,1,1,1684
2809,0,18,1,1,1684
2810,0,57,1,1,1684
2811,0,6,0,1,1684
2812,0,24,1,1,1684
2813,0,26,1,1,1684
2814,0,1,1,1,1684
2815,0,56,1,1,1684
2816,0,10,1,1,1684
2817,0,4,1,1,1684
2818,0,15,1,1,1684
2819,0,23,1,1,1684
2820,0,14,1,1,1684
2821,0,12,1,1,1684
2822,0,13,1,1,1684
2823,0,37,0,1,1684
2824,0,5,0,1,1684
2825,0,19,1,1,1684
2826,0,9,1,1,1684
2827,0,74,1,1,1684
2828,0,77,1,1,1684
2829,0,27,1,1,1684
2830,0,21,1,1,1684
2831,0,17,1,1,1684
2832,0,29,1,1,1684
2833,0,81,1,1,1684
2834,0,8,1,1,1684
2835,0,43,1,1,1684
2836,0,30,1,1,1684
2837,0,13,1,1,1684
2838,0,3,1,1,1684
2839,0,136,1,1,1684
2840,0,32,1,1,1684
2841,0,30,1,1,1684
2842,0,0,1,1,1684
2843,0,28,1,1,1684
2844,0,28,1,1,1684
2845,0,25,1,1,1684
2846,0,26,1,1,1684
2847,0,11,1,1,1684
2848,0,20,1,1,1684
2849,0,80,1,1,1684
2850,0,32,1,1,1684
2851,0,21,1,1,1684
2852,0,10,1,1,1684
2853,0,61,1,1,1684
2854,0,35,1,1,1684
2855,0,3,0,1,1684
2856,0,17,1,1,1684
2857,0,1,1,1,1684
2858,0,16,1,1,1684
2859,0,19,1,1,1684
2860,0,2,1,1,1684
2861,0,10,1,1,1684
2862,0,70,1,1,1684
2863,0,103,1,1,1684
2864,0,74,1,1,1684
2865,0,38,1,1,1684
2866,0,77,1,1,1684
2867,0,79,1,1,1684
2868,0,20,1,1,1684
2869,0,69,1,1,1684
2870,0,21,1,1,1684
2871,0,41,1,1,1684
2872,0,75,1,1,1684
2873,0,72,1,1,1684
2874,0,46,1,1,1684
2875,0,51,1,1,1684
2876,0,13,1,1,1684
2877,0,103,1,1,1684
2878,0,10,1,1,1684
2879,0,15,1,1,1684
2880,0,65,1,1,1684
2881,0,44,1,1,1684
2882,0,9,1,1,1684
2883,0,14,1,1,1684
2884,0,5,1,1,1684
2885,0,3,1,1,1684
2886,0,9,1,1,1684
2887,0,39,1,1,1684
2888,0,14,1,1,1684
2889,0,18,1,1,1684
2890,0,87,1,1,1684
2891,0,21,1,1,1684
2892,0,28,1,1,1684
2893,0,7,1,1,1684
2894,0,60,1,1,1684
2895,0,8,1,1,1684
2896,0,49,1,1,1684
2897,0,53,1,1,1684
2898,0,7,1,1,1684
2899,0,5,1,1,1684
2900,0,10,1,1,1684
2901,0,76,1,1,1684
2902,0,6,1,1,1684
2903,0,7,1,1,1684
2904,0,71,1,1,1684
2905,0,73,1,1,1684
2906,0,91,1,1,1684
2907,0,31,1,1,1684
2908,0,26,1,1,1684
2909,0,76,1,1,1684
2910,0,82,1,1,1684
2911,0,68,1,1,1684
2912,0,60,1,1,1684
2913,0,74,1,1,1684
2914,0,40,1,1,1684
2915,0,90,1,1,1684
2916,0,86,1,1,1684
2917,0,17,1,1,1684
2918,0,19,1,1,1684
2919,0,69,1,1,1684
2920,0,73,1,1,1684
2921,0,39,1,1,1684
2922,0,2,1,1,1684
2923,0,15,1,1,1684
2924,0,39,1,1,1684
2925,0,78,1,1,1684
2926,0,9,1,1,1684
2927,0,91,1,1,1684
2928,0,85,1,1,1684
2929,0,47,1,1,1684
2930,0,7,1,1,1684
2931,0,52,1,1,1684
2932,0,39,1,1,1684
2933,0,13,1,1,1684
2934,0,19,1,1,1684
2935,0,11,1,1,1684
2936,0,59,1,1,1684
2937,0,62,1,1,1684
2938,0,19,0,1,1684
2939,0,68,1,1,1684
2940,0,63,1,1,1684
2941,0,10,1,1,1684
2942,0,9,0,1,1684
2943,0,81,1,1,1684
2944,0,105,1,1,1684
2945,0,53,1,1,1684
2946,0,58,1,1,1684
2947,0,16,1,1,1684
2948,0,20,1,1,1684
2949,0,19,1,1,1684
2950,0,47,1,1,1684
2951,0,101,1,1,1684
2952,0,2,1,1,1684
2953,0,33,1,1,1684
2954,0,12,1,1,1684
2955,0,43,1,1,1684
2956,0,95,1,1,1684
2957,0,13,1,1,1684
2958,0,41,1,1,1684
2959,0,16,1,1,1684
2960,0,91,1,1,1684
2961,0,10,1,1,1684
2962,0,18,1,1,1684
2963,0,3,1,1,1684
2964,0,17,1,1,1684
2965,0,16,1,1,1684
2966,0,106,1,1,1684
2967,0,21,1,1,1684
2968,0,12,1,1,1684
2969,0,70,1,1,1684
2970,0,43,1,1,1684
2971,0,3,1,1,1684
2972,0,16,1,1,1684
2973,0,72,1,1,1684
2974,0,58,1,1,1684
2975,0,2,1,1,1684
2976,0,40,1,1,1684
2977,0,32,0,1,1684
2978,0,24,1,1,1684
2979,0,17,1,1,1684
2980,0,4,1,1,1684
2981,0,22,1,1,1684
2982,0,14,1,1,1684
2983,0,16,1,1,1684
2984,0,23,1,1,1684
2985,0,59,1,1,1684
2986,0,99,1,1,1684
2987,0,26,1,1,1684
2988,0,62,1,1,1684
2989,0,57,1,1,1684
2990,0,12,1,1,1684
2991,0,60,1,1,1684
2992,0,71,1,1,1684
2993,0,55,1,1,1684
2994,0,64,1,1,1684
2995,0,14,1,1,1684
2996,0,38,1,1,1684
2997,0,13,1,1,1684
2998,0,2,1,1,1684
2999,0,29,1,1,1684
3000,0,90,1,1,1684
3001,0,34,1,1,1684
3002,0,71,1,1,1684
3003,0,3,1,1,1684
3004,0,52,1,1,1684
3005,0,42,1,1,1684
3006,0,1,1,1,1684
3007,0,23,1,1,1684
3008,0,15,1,1,1684
3009,0,18,1,1,1684
3010,0,31,1,1,1684
3011,0,41,3,1,1684
3012,0,10,1,1,1684
3013,0,23,1,1,1684
3014,0,42,1,1,1684
3015,0,9,1,1,1684
3016,0,28,1,1,1684
3017,0,69,1,1,1684
3018,0,29,1,1,1684
3019,0,69,1,1,1684
3020,0,36,1,1,1684
3021,0,49,1,1,1684
3022,0,79,1,1,1684
3023,0,34,1,1,1684
3024,0,13,1,1,1684
3025,0,53,1,1,1684
3026,0,95,1,1,1684
3027,0,65,1,1,1684
3028,0,11,1,1,1684
3029,0,51,1,1,1684
3030,0,7,1,1,1684
3031,0,0,1,1,1684
3032,0,21,1,1,1684
3033,0,87,1,1,1684
3034,0,42,0,1,1684
3035,0,89,1,1,1684
3036,0,37,1,1,1684
3037,0,2,1,1,1684
3038,0,87,1,1,1684
3039,0,21,1,1,1684
3040,0,50,1,1,1684
3041,0,26,1,1,1684
3042,0,19,1,1,1684
3043,0,16,1,1,1684
3044,0,5,1,1,1684
3045,0,7,1,1,1684
3046,0,36,1,1,1684
3047,0,49,1,1,1684
3048,0,14,1,1,1684
3049,0,75,1,1,1684
3050,0,15,1,1,1684
3051,0,100,1,1,1684
3052,0,49,1,1,1684
3053,0,9,1,1,1684
3054,0,82,1,1,1684
3055,0,5,2,1,1684
3056,0,77,1,1,1684
3057,0,16,1,1,1684
3058,0,14,1,1,1684
3059,0,4,1,1,1684
3060,0,77,1,1,1684
3061,0,13,1,1,1684
3062,0,31,1,1,1684
3063,0,10,1,1,1684
3064,0,63,1,1,1684
3065,0,52,1,1,1684
3066,0,13,1,1,1684
3067,0,12,1,1,1684
3068,0,15,1,1,1684
3069,0,15,1,1,1684
3070,0,61,1,1,1684
3071,0,0,1,1,1684
3072,0,45,1,1,1684
3073,0,61,1,1,1684
3074,0,5,1,1,1684
3075,0,22,1,1,1684
3076,0,85,1,1,1684
3077,0,54,1,1,1684
3078,0,98,1,1,1684
3079,0,38,1,1,1684
3080,0,27,1,1,1684
3081,0,24,1,1,1684
3082,0,115,1,1,1684
3083,0,9,1,1,1684
3084,0,75,1,1,1684
3085,0,51,1,1,1684
3086,0,36,1,1,1684
3087,0,50,1,1,1684
3088,0,9,1,1,1684
3089,0,51,1,1,1684
3090,0,107,1,1,1684
3091,0,5,0,1,1684
3092,0,10,1,1,1684
3093,0,15,1,1,1684
3094,0,6,1,1,1684
3095,0,14,1,1,1684
3096,0,75,1,1,1684
3097,0,40,1,1,1684
3098,0,64,1,1,1684
3099,0,9,1,1,1684
3100,0,33,1,1,1684
3101,0,121,1,1,1684
3102,0,48,1,1,1684
3103,0,19,1,1,1684
3104,0,82,1,1,1684
3105,0,11,1,1,1684
3106,0,61,1,1,1684
3107,0,50,1,1,1684
3108,0,62,1,1,1684
3109,0,17,1,1,1684
3110,0,16,1,1,1684
3111,0,51,1,1,1684
3112,0,11,1,1,1684
3113,0,67,1,1,1684
3114,0,45,1,1,1684
3115,0,60,1,1,1684
3116,0,102,1,1,1684
3117,0,62,1,1,1684
3118,0,43,1,1,1684
3119,0,68,1,1,1684
3120,0,70,1,1,1684
3121,0,3,1,1,1684
3122,0,8,1,1,1684
3123,0,32,1,1,1684
3124,0,29,1,1,1684
3125,0,1,0,1,1684
3126,0,7,1,1,1684
3127,0,5,1,1,1684
3128,0,9,1,1,1684
3129,0,34,1,1,1684
3130,0,12,1,1,1684
3131,0,7,1,1,1684
3132,0,83,1,1,1684
3133,0,9,1,1,1684
3134,0,1,1,1,1684
3135,0,34,1,1,1684
3136,0,61,1,1,1684
3137,0,48,1,1,1684
3138,0,18,1,1,1684
3139,0,20,1,1,1684
3140,0,70,1,1,1684
3141,0,10,1,1,1684
3142,0,55,1,1,1684
3143,0,3,1,1,1684
3144,0,15,1,1,1684
3145,0,68,1,1,1684
3146,0,60,1,1,1684
3147,0,4,1,1,1684
3148,0,29,1,1,1684
3149,0,65,0,1,1684
3150,0,88,1,1,1684
3151,0,13,1,1,1684
3152,0,84,1,1,1684
3153,0,10,1,1,1684
3154,0,90,1,1,1684
3155,0,11,1,1,1684
3156,0,12,1,1,1684
3157,0,14,1,1,1684
3158,0,51,1,1,1684
3159,0,6,1,1,1684
3160,0,29,1,1,1684
3161,0,5,1,1,1684
3162,0,56,1,1,1684
3163,0,22,1,1,1684
3164,0,9,1,1,1684
3165,0,6,1,1,1684
3166,0,37,1,1,1684
3167,0,16,1,1,1684
3168,0,47,1,1,1684
3169,0,60,1,1,1684
3170,0,24,1,1,1684
3171,0,18,1,1,1684
3172,0,71,1,1,1684
3173,0,17,1,1,1684
3174,0,73,1,1,1684
3175,0,5,1,1,1684
3176,0,26,1,1,1684
3177,0,40,1,1,1684
3178,0,24,1,1,1684
3179,0,67,1,1,1684
3180,0,7,1,1,1684
3181,0,7,1,1,1684
3182,0,67,1,1,1684
3183,0,0,1,1,1684
3184,0,60,1,1,1684
3185,0,79,1,1,1684
3186,0,22,1,1,1684
3187,0,33,1,1,1684
3188,0,50,1,1,1684
3189,0,18,1,1,1684
3190,0,11,1,1,1684
3191,0,39,1,1,1684
3192,0,15,1,1,1684
3193,0,26,1,1,1684
3194,0,16,1,1,1684
3195,0,71,1,1,1684
3196,0,39,1,1,1684
