ego_id,feature_index,feature_name
1912,329,location;id;anonymized feature 281
1912,330,location;id;anonymized feature 937
1912,331,location;id;anonymized feature 176
1912,332,location;id;anonymized feature 938
1912,333,location;id;anonymized feature 134
1912,334,location;id;anonymized feature 939
1912,335,location;id;anonymized feature 282
1912,336,location;id;anonymized feature 940
1912,337,location;id;anonymized feature 907
1912,338,location;id;anonymized feature 908
1912,339,location;id;anonymized feature 283
1912,340,location;id;anonymized feature 941
1912,341,location;id;anonymized feature 942
1912,342,location;id;anonymized feature 617
1912,343,location;id;anonymized feature 284
1912,344,location;id;anonymized feature 568
1912,345,location;id;anonymized feature 619
1912,346,middle_name;anonymized feature 943
1912,347,work;employer;id;anonymized feature 944
1912,348,work;employer;id;anonymized feature 945
1912,349,work;employer;id;anonymized feature 946
1912,350,work;employer;id;anonymized feature 442
1912,351,work;employer;id;anonymized feature 140
1912,352,work;employer;id;anonymized feature 947
1912,353,work;employer;id;anonymized feature 948
1912,354,work;employer;id;anonymized feature 288
1912,355,work;employer;id;anonymized feature 949
1912,356,work;employer;id;anonymized feature 950
1912,357,work;employer;id;anonymized feature 951
1912,358,work;employer;id;anonymized feature 952
1912,359,work;employer;id;anonymized feature 953
1912,360,work;employer;id;anonymized feature 954
1912,361,work;employer;id;anonymized feature 955
1912,362,work;employer;id;anonymized feature 956
1912,363,work;employer;id;anonymized feature 957
1912,364,work;employer;id;anonymized feature 958
1912,365,work;employer;id;anonymized feature 959
1912,366,work;employer;id;anonymized feature 960
1912,367,work;employer;id;anonymized feature 961
1912,368,work;employer;id;anonymized feature 962
1912,369,work;employer;id;anonymized feature 963
1912,370,work;employer;id;anonymized feature 964
1912,371,work;employer;id;anonymized feature 852
1912,372,work;employer;id;anonymized feature 965
1912,373,work;employer;id;anonymized feature 966
1912,374,work;employer;id;anonymized feature 967
1912,375,work;employer;id;anonymized feature 968
1912,376,work;employer;id;anonymized feature 969
1912,377,work;employer;id;anonymized feature 863
1912,378,work;employer;id;anonymized feature 970
1912,379,work;employer;id;anonymized feature 971
1912,380,work;employer;id;anonymized feature 151
1912,381,work;employer;id;anonymized feature 972
1912,382,work;employer;id;anonymized feature 973
1912,383,work;employer;id;anonymized feature 663
1912,384,work;employer;id;anonymized feature 974
1912,385,work;employer;id;anonymized feature 52
1912,386,work;employer;id;anonymized feature 975
1912,387,work;end_date;anonymized feature 157
1912,388,work;end_date;anonymized feature 676
1912,389,work;end_date;anonymized feature 310
1912,390,work;end_date;anonymized feature 158
1912,391,work;end_date;anonymized feature 976
1912,392,work;end_date;anonymized feature 160
1912,393,work;end_date;anonymized feature 161
1912,394,work;end_date;anonymized feature 162
1912,395,work;end_date;anonymized feature 723
1912,396,work;end_date;anonymized feature 198
1912,397,work;end_date;anonymized feature 164
1912,398,work;end_date;anonymized feature 199
1912,399,work;end_date;anonymized feature 166
1912,400,work;end_date;anonymized feature 167
1912,401,work;end_date;anonymized feature 726
1912,402,work;end_date;anonymized feature 680
1912,403,work;end_date;anonymized feature 168
1912,404,work;end_date;anonymized feature 202
1912,405,work;end_date;anonymized feature 169
1912,406,work;end_date;anonymized feature 170
1912,407,work;end_date;anonymized feature 171
1912,408,work;location;id;anonymized feature 558
1912,409,work;location;id;anonymized feature 128
1912,410,work;location;id;anonymized feature 977
1912,411,work;location;id;anonymized feature 612
1912,412,work;location;id;anonymized feature 933
1912,413,work;location;id;anonymized feature 82
1912,414,work;location;id;anonymized feature 281
1912,415,work;location;id;anonymized feature 133
1912,416,work;location;id;anonymized feature 84
1912,417,work;location;id;anonymized feature 176
1912,418,work;location;id;anonymized feature 134
1912,419,work;location;id;anonymized feature 908
1912,420,work;location;id;anonymized feature 978
1912,421,work;location;id;anonymized feature 979
1912,422,work;location;id;anonymized feature 980
1912,423,work;location;id;anonymized feature 619
1912,424,work;position;id;anonymized feature 981
1912,425,work;position;id;anonymized feature 982
1912,426,work;position;id;anonymized feature 182
1912,427,work;position;id;anonymized feature 983
1912,428,work;position;id;anonymized feature 984
1912,429,work;position;id;anonymized feature 691
1912,430,work;position;id;anonymized feature 985
1912,431,work;position;id;anonymized feature 986
1912,432,work;position;id;anonymized feature 185
1912,433,work;position;id;anonymized feature 987
1912,434,work;position;id;anonymized feature 988
1912,435,work;position;id;anonymized feature 989
1912,436,work;position;id;anonymized feature 189
1912,437,work;position;id;anonymized feature 990
1912,438,work;position;id;anonymized feature 991
1912,439,work;position;id;anonymized feature 992
1912,440,work;position;id;anonymized feature 993
1912,441,work;position;id;anonymized feature 994
1912,442,work;position;id;anonymized feature 995
1912,443,work;position;id;anonymized feature 996
1912,444,work;position;id;anonymized feature 699
1912,445,work;position;id;anonymized feature 700
1912,446,work;position;id;anonymized feature 192
1912,447,work;position;id;anonymized feature 193
1912,448,work;position;id;anonymized feature 997
1912,449,work;position;id;anonymized feature 998
1912,450,work;projects;id;anonymized feature 999
1912,451,work;start_date;anonymized feature 157
1912,452,work;start_date;anonymized feature 310
1912,453,work;start_date;anonymized feature 976
1912,454,work;start_date;anonymized feature 196
1912,455,work;start_date;anonymized feature 1000
1912,456,work;start_date;anonymized feature 160
1912,457,work;start_date;anonymized feature 197
1912,458,work;start_date;anonymized feature 161
1912,459,work;start_date;anonymized feature 162
1912,460,work;start_date;anonymized feature 723
1912,461,work;start_date;anonymized feature 1001
1912,462,work;start_date;anonymized feature 198
1912,463,work;start_date;anonymized feature 724
1912,464,work;start_date;anonymized feature 1002
1912,465,work;start_date;anonymized feature 164
1912,466,work;start_date;anonymized feature 199
1912,467,work;start_date;anonymized feature 165
1912,468,work;start_date;anonymized feature 166
1912,469,work;start_date;anonymized feature 200
1912,470,work;start_date;anonymized feature 725
1912,471,work;start_date;anonymized feature 201
1912,472,work;start_date;anonymized feature 332
1912,473,work;start_date;anonymized feature 726
1912,474,work;start_date;anonymized feature 680
1912,475,work;start_date;anonymized feature 168
1912,476,work;start_date;anonymized feature 202
1912,477,work;start_date;anonymized feature 169
1912,478,work;start_date;anonymized feature 170
1912,479,work;start_date;anonymized feature 681
3437,0,birthday;anonymized feature 1172
3437,1,birthday;anonymized feature 208
3437,2,birthday;anonymized feature 0
3437,3,birthday;anonymized feature 1
3437,4,birthday;anonymized feature 209
3437,5,birthday;anonymized feature 2
3437,6,birthday;anonymized feature 3
3437,7,birthday;anonymized feature 6
3437,8,education;concentration;id;anonymized feature 1173
3437,9,education;concentration;id;anonymized feature 13
3437,10,education;concentration;id;anonymized feature 384
3437,11,education;concentration;id;anonymized feature 386
3437,12,education;concentration;id;anonymized feature 14
3437,13,education;concentration;id;anonymized feature 1009
3437,14,education;concentration;id;anonymized feature 388
3437,15,education;concentration;id;anonymized feature 15
3437,16,education;concentration;id;anonymized feature 389
3437,17,education;concentration;id;anonymized feature 1174
3437,18,education;concentration;id;anonymized feature 338
3437,19,education;concentration;id;anonymized feature 392
3437,20,education;concentration;id;anonymized feature 215
3437,21,education;concentration;id;anonymized feature 1175
3437,22,education;concentration;id;anonymized feature 1176
3437,23,education;concentration;id;anonymized feature 395
3437,24,education;concentration;id;anonymized feature 397
3437,25,education;concentration;id;anonymized feature 216
3437,26,education;concentration;id;anonymized feature 1177
3437,27,education;concentration;id;anonymized feature 1178
3437,28,education;concentration;id;anonymized feature 1179
3437,29,education;concentration;id;anonymized feature 18
3437,30,education;concentration;id;anonymized feature 1012
3437,31,education;concentration;id;anonymized feature 1180
3437,32,education;concentration;id;anonymized feature 1181
3437,33,education;degree;id;anonymized feature 21
3437,34,education;degree;id;anonymized feature 1182
3437,35,education;degree;id;anonymized feature 22
3437,36,education;degree;id;anonymized feature 1183
3437,37,education;degree;id;anonymized feature 23
3437,38,education;degree;id;anonymized feature 1184
3437,39,education;degree;id;anonymized feature 223
3437,40,education;degree;id;anonymized feature 224
3437,41,education;degree;id;anonymized feature 437
3437,42,education;school;id;anonymized feature 225
3437,43,education;school;id;anonymized feature 1185
3437,44,education;school;id;anonymized feature 443
3437,45,education;school;id;anonymized feature 1186
3437,46,education;school;id;anonymized feature 451
3437,47,education;school;id;anonymized feature 341
3437,48,education;school;id;anonymized feature 315
3437,49,education;school;id;anonymized feature 1187
3437,50,education;school;id;anonymized feature 1188
3437,51,education;school;id;anonymized feature 1189
3437,52,education;school;id;anonymized feature 1190
3437,53,education;school;id;anonymized feature 1191
3437,54,education;school;id;anonymized feature 1192
3437,55,education;school;id;anonymized feature 1193
3437,56,education;school;id;anonymized feature 236
3437,57,education;school;id;anonymized feature 1194
3437,58,education;school;id;anonymized feature 1195
3437,59,education;school;id;anonymized feature 1196
3437,60,education;school;id;anonymized feature 1197
3437,61,education;school;id;anonymized feature 1198
3437,62,education;school;id;anonymized feature 1199
3437,63,education;school;id;anonymized feature 44
3437,64,education;school;id;anonymized feature 1200
3437,65,education;school;id;anonymized feature 1201
3437,66,education;school;id;anonymized feature 1202
3437,67,education;school;id;anonymized feature 1203
3437,68,education;school;id;anonymized feature 1204
3437,69,education;school;id;anonymized feature 1205
3437,70,education;school;id;anonymized feature 1206
3437,71,education;school;id;anonymized feature 1207
3437,72,education;school;id;anonymized feature 1208
3437,73,education;school;id;anonymized feature 861
3437,74,education;school;id;anonymized feature 246
3437,75,education;school;id;anonymized feature 50
3437,76,education;school;id;anonymized feature 535
3437,77,education;school;id;anonymized feature 1209
3437,78,education;school;id;anonymized feature 52
3437,79,education;school;id;anonymized feature 537
3437,80,education;school;id;anonymized feature 538
3437,81,education;school;id;anonymized feature 1210
3437,82,education;type;anonymized feature 53
3437,83,education;type;anonymized feature 54
3437,84,education;type;anonymized feature 55
3437,85,education;with;id;anonymized feature 1211
3437,86,education;with;id;anonymized feature 1212
3437,87,education;year;id;anonymized feature 58
3437,88,education;year;id;anonymized feature 253
3437,89,education;year;id;anonymized feature 59
3437,90,education;year;id;anonymized feature 254
3437,91,education;year;id;anonymized feature 255
3437,92,education;year;id;anonymized feature 60
3437,93,education;year;id;anonymized feature 61
3437,94,education;year;id;anonymized feature 62
3437,95,education;year;id;anonymized feature 63
3437,96,education;year;id;anonymized feature 64
3437,97,education;year;id;anonymized feature 65
3437,98,education;year;id;anonymized feature 66
3437,99,education;year;id;anonymized feature 67
3437,100,education;year;id;anonymized feature 68
3437,101,education;year;id;anonymized feature 69
3437,102,education;year;id;anonymized feature 257
3437,103,education;year;id;anonymized feature 258
3437,104,education;year;id;anonymized feature 71
3437,105,education;year;id;anonymized feature 259
3437,106,education;year;id;anonymized feature 72
3437,107,first_name;anonymized feature 545
3437,108,first_name;anonymized feature 1065
3437,109,first_name;anonymized feature 1213
3437,110,first_name;anonymized feature 546
3437,111,first_name;anonymized feature 1214
3437,112,first_name;anonymized feature 1215
3437,113,first_name;anonymized feature 1216
3437,114,first_name;anonymized feature 1217
3437,115,first_name;anonymized feature 1218
3437,116,first_name;anonymized feature 1079
3437,117,gender;anonymized feature 77
3437,118,gender;anonymized feature 78
3437,119,hometown;id;anonymized feature 1219
3437,120,hometown;id;anonymized feature 82
3437,121,hometown;id;anonymized feature 1220
3437,122,hometown;id;anonymized feature 86
3437,123,hometown;id;anonymized feature 283
3437,124,hometown;id;anonymized feature 297
3437,125,hometown;id;anonymized feature 1221
3437,126,hometown;id;anonymized feature 618
3437,127,hometown;id;anonymized feature 1222
3437,128,hometown;id;anonymized feature 1223
3437,129,hometown;id;anonymized feature 619
3437,130,languages;id;anonymized feature 90
3437,131,languages;id;anonymized feature 91
3437,132,languages;id;anonymized feature 92
3437,133,languages;id;anonymized feature 1224
3437,134,languages;id;anonymized feature 913
3437,135,languages;id;anonymized feature 94
3437,136,languages;id;anonymized feature 572
3437,137,languages;id;anonymized feature 1225
3437,138,languages;id;anonymized feature 573
3437,139,languages;id;anonymized feature 97
3437,140,languages;id;anonymized feature 100
3437,141,languages;id;anonymized feature 103
3437,142,last_name;anonymized feature 1226
3437,143,last_name;anonymized feature 1227
3437,144,last_name;anonymized feature 1228
3437,145,last_name;anonymized feature 1229
3437,146,last_name;anonymized feature 106
3437,147,last_name;anonymized feature 578
3437,148,last_name;anonymized feature 1230
3437,149,last_name;anonymized feature 1231
3437,150,last_name;anonymized feature 1232
3437,151,last_name;anonymized feature 1233
3437,152,last_name;anonymized feature 581
3437,153,last_name;anonymized feature 1234
3437,154,last_name;anonymized feature 582
3437,155,last_name;anonymized feature 1115
3437,156,last_name;anonymized feature 1235
3437,157,last_name;anonymized feature 1236
3437,158,last_name;anonymized feature 593
3437,159,last_name;anonymized feature 1237
3437,160,last_name;anonymized feature 595
3437,161,last_name;anonymized feature 1238
3437,162,last_name;anonymized feature 1239
3437,163,last_name;anonymized feature 1240
3437,164,last_name;anonymized feature 1241
3437,165,last_name;anonymized feature 1242
3437,166,last_name;anonymized feature 1243
3437,167,last_name;anonymized feature 1244
3437,168,last_name;anonymized feature 602
3437,169,last_name;anonymized feature 1139
3437,170,last_name;anonymized feature 1245
3437,171,last_name;anonymized feature 1246
3437,172,locale;anonymized feature 126
3437,173,locale;anonymized feature 127
3437,174,locale;anonymized feature 1247
3437,175,locale;anonymized feature 1248
3437,176,locale;anonymized feature 1249
3437,177,location;id;anonymized feature 128
3437,178,location;id;anonymized feature 1250
3437,179,location;id;anonymized feature 129
3437,180,location;id;anonymized feature 296
3437,181,location;id;anonymized feature 174
3437,182,location;id;anonymized feature 1251
3437,183,location;id;anonymized feature 613
3437,184,location;id;anonymized feature 281
3437,185,location;id;anonymized feature 176
3437,186,location;id;anonymized feature 179
3437,187,location;id;anonymized feature 616
3437,188,location;id;anonymized feature 297
3437,189,location;id;anonymized feature 1252
3437,190,location;id;anonymized feature 1223
3437,191,location;id;anonymized feature 619
3437,192,location;id;anonymized feature 138
3437,193,name;anonymized feature 1253
3437,194,work;employer;id;anonymized feature 140
3437,195,work;employer;id;anonymized feature 1156
3437,196,work;employer;id;anonymized feature 1254
3437,197,work;employer;id;anonymized feature 1255
3437,198,work;employer;id;anonymized feature 1256
3437,199,work;employer;id;anonymized feature 1257
3437,200,work;employer;id;anonymized feature 1258
3437,201,work;employer;id;anonymized feature 150
3437,202,work;employer;id;anonymized feature 151
3437,203,work;employer;id;anonymized feature 1259
3437,204,work;employer;id;anonymized feature 667
3437,205,work;employer;id;anonymized feature 52
3437,206,work;employer;id;anonymized feature 154
3437,207,work;employer;id;anonymized feature 537
3437,208,work;employer;id;anonymized feature 1210
3437,209,work;end_date;anonymized feature 157
3437,210,work;end_date;anonymized feature 672
3437,211,work;end_date;anonymized feature 718
3437,212,work;end_date;anonymized feature 1260
3437,213,work;end_date;anonymized feature 676
3437,214,work;end_date;anonymized feature 720
3437,215,work;end_date;anonymized feature 722
3437,216,work;end_date;anonymized feature 976
3437,217,work;end_date;anonymized feature 723
3437,218,work;end_date;anonymized feature 198
3437,219,work;end_date;anonymized feature 199
3437,220,work;end_date;anonymized feature 165
3437,221,work;end_date;anonymized feature 166
3437,222,work;end_date;anonymized feature 200
3437,223,work;end_date;anonymized feature 201
3437,224,work;end_date;anonymized feature 169
3437,225,work;location;id;anonymized feature 128
3437,226,work;location;id;anonymized feature 129
3437,227,work;location;id;anonymized feature 296
3437,228,work;location;id;anonymized feature 174
3437,229,work;location;id;anonymized feature 133
3437,230,work;location;id;anonymized feature 176
3437,231,work;location;id;anonymized feature 177
3437,232,work;location;id;anonymized feature 1220
3437,233,work;location;id;anonymized feature 179
3437,234,work;location;id;anonymized feature 283
3437,235,work;location;id;anonymized feature 284
3437,236,work;location;id;anonymized feature 619
3437,237,work;location;id;anonymized feature 138
3437,238,work;position;id;anonymized feature 1261
3437,239,work;position;id;anonymized feature 1262
3437,240,work;position;id;anonymized feature 1263
3437,241,work;position;id;anonymized feature 183
3437,242,work;position;id;anonymized feature 691
3437,243,work;position;id;anonymized feature 1264
3437,244,work;position;id;anonymized feature 299
3437,245,work;position;id;anonymized feature 1265
3437,246,work;position;id;anonymized feature 1266
3437,247,work;start_date;anonymized feature 157
3437,248,work;start_date;anonymized feature 1267
3437,249,work;start_date;anonymized feature 713
3437,250,work;start_date;anonymized feature 1268
3437,251,work;start_date;anonymized feature 194
3437,252,work;start_date;anonymized feature 1269
3437,253,work;start_date;anonymized feature 375
3437,254,work;start_date;anonymized feature 675
3437,255,work;start_date;anonymized feature 310
3437,256,work;start_date;anonymized feature 158
3437,257,work;start_date;anonymized feature 162
3437,258,work;start_date;anonymized feature 723
3437,259,work;start_date;anonymized feature 198
3437,260,work;start_date;anonymized feature 199
3437,261,work;start_date;anonymized feature 725
348,0,birthday;anonymized feature 206
348,1,birthday;anonymized feature 207
348,2,birthday;anonymized feature 208
348,3,birthday;anonymized feature 0
348,4,birthday;anonymized feature 1
348,5,birthday;anonymized feature 209
348,6,birthday;anonymized feature 2
348,7,birthday;anonymized feature 3
348,8,birthday;anonymized feature 210
348,9,birthday;anonymized feature 5
348,10,birthday;anonymized feature 211
348,11,birthday;anonymized feature 212
348,12,education;concentration;id;anonymized feature 13
348,13,education;concentration;id;anonymized feature 213
348,14,education;concentration;id;anonymized feature 14
348,15,education;concentration;id;anonymized feature 214
348,16,education;concentration;id;anonymized feature 15
348,17,education;concentration;id;anonymized feature 215
348,18,education;concentration;id;anonymized feature 216
348,19,education;concentration;id;anonymized feature 217
348,20,education;concentration;id;anonymized feature 218
348,21,education;concentration;id;anonymized feature 219
348,22,education;degree;id;anonymized feature 20
348,23,education;degree;id;anonymized feature 21
348,24,education;degree;id;anonymized feature 220
348,25,education;degree;id;anonymized feature 22
348,26,education;degree;id;anonymized feature 221
348,27,education;degree;id;anonymized feature 222
348,28,education;degree;id;anonymized feature 223
348,29,education;degree;id;anonymized feature 224
348,30,education;school;id;anonymized feature 225
348,31,education;school;id;anonymized feature 226
348,32,education;school;id;anonymized feature 227
348,33,education;school;id;anonymized feature 228
348,34,education;school;id;anonymized feature 229
348,35,education;school;id;anonymized feature 230
348,36,education;school;id;anonymized feature 231
348,37,education;school;id;anonymized feature 232
348,38,education;school;id;anonymized feature 233
348,39,education;school;id;anonymized feature 234
348,40,education;school;id;anonymized feature 235
348,41,education;school;id;anonymized feature 236
348,42,education;school;id;anonymized feature 237
348,43,education;school;id;anonymized feature 238
348,44,education;school;id;anonymized feature 239
348,45,education;school;id;anonymized feature 240
348,46,education;school;id;anonymized feature 241
348,47,education;school;id;anonymized feature 242
348,48,education;school;id;anonymized feature 243
348,49,education;school;id;anonymized feature 244
348,50,education;school;id;anonymized feature 245
348,51,education;school;id;anonymized feature 246
348,52,education;school;id;anonymized feature 247
348,53,education;school;id;anonymized feature 248
348,54,education;school;id;anonymized feature 50
348,55,education;school;id;anonymized feature 249
348,56,education;school;id;anonymized feature 250
348,57,education;school;id;anonymized feature 251
348,58,education;school;id;anonymized feature 52
348,59,education;type;anonymized feature 53
348,60,education;type;anonymized feature 54
348,61,education;type;anonymized feature 55
348,62,education;with;id;anonymized feature 252
348,63,education;year;id;anonymized feature 58
348,64,education;year;id;anonymized feature 253
348,65,education;year;id;anonymized feature 59
348,66,education;year;id;anonymized feature 254
348,67,education;year;id;anonymized feature 255
348,68,education;year;id;anonymized feature 60
348,69,education;year;id;anonymized feature 61
348,70,education;year;id;anonymized feature 62
348,71,education;year;id;anonymized feature 63
348,72,education;year;id;anonymized feature 64
348,73,education;year;id;anonymized feature 65
348,74,education;year;id;anonymized feature 256
348,75,education;year;id;anonymized feature 66
348,76,education;year;id;anonymized feature 67
348,77,education;year;id;anonymized feature 68
348,78,education;year;id;anonymized feature 69
348,79,education;year;id;anonymized feature 257
348,80,education;year;id;anonymized feature 258
348,81,education;year;id;anonymized feature 259
348,82,education;year;id;anonymized feature 72
348,83,first_name;anonymized feature 260
348,84,first_name;anonymized feature 261
348,85,first_name;anonymized feature 262
348,86,gender;anonymized feature 77
348,87,gender;anonymized feature 78
348,88,hometown;id;anonymized feature 128
348,89,hometown;id;anonymized feature 263
348,90,hometown;id;anonymized feature 84
348,91,hometown;id;anonymized feature 264
348,92,languages;id;anonymized feature 92
348,93,languages;id;anonymized feature 94
348,94,languages;id;anonymized feature 265
348,95,languages;id;anonymized feature 266
348,96,last_name;anonymized feature 267
348,97,last_name;anonymized feature 268
348,98,last_name;anonymized feature 269
348,99,last_name;anonymized feature 270
348,100,last_name;anonymized feature 271
348,101,last_name;anonymized feature 110
348,102,last_name;anonymized feature 272
348,103,last_name;anonymized feature 273
348,104,last_name;anonymized feature 274
348,105,last_name;anonymized feature 275
348,106,last_name;anonymized feature 276
348,107,last_name;anonymized feature 277
348,108,locale;anonymized feature 127
348,109,locale;anonymized feature 278
348,110,location;id;anonymized feature 128
348,111,location;id;anonymized feature 129
348,112,location;id;anonymized feature 279
348,113,location;id;anonymized feature 280
348,114,location;id;anonymized feature 281
348,115,location;id;anonymized feature 133
348,116,location;id;anonymized feature 84
348,117,location;id;anonymized feature 176
348,118,location;id;anonymized feature 282
348,119,location;id;anonymized feature 283
348,120,location;id;anonymized feature 284
348,121,location;id;anonymized feature 138
348,122,work;employer;id;anonymized feature 225
348,123,work;employer;id;anonymized feature 285
348,124,work;employer;id;anonymized feature 286
348,125,work;employer;id;anonymized feature 287
348,126,work;employer;id;anonymized feature 288
348,127,work;employer;id;anonymized feature 289
348,128,work;employer;id;anonymized feature 290
348,129,work;employer;id;anonymized feature 291
348,130,work;employer;id;anonymized feature 292
348,131,work;employer;id;anonymized feature 293
348,132,work;employer;id;anonymized feature 52
348,133,work;end_date;anonymized feature 157
348,134,work;end_date;anonymized feature 294
348,135,work;end_date;anonymized feature 166
348,136,work;end_date;anonymized feature 170
348,137,work;end_date;anonymized feature 171
348,138,work;location;id;anonymized feature 295
348,139,work;location;id;anonymized feature 128
348,140,work;location;id;anonymized feature 296
348,141,work;location;id;anonymized feature 84
348,142,work;location;id;anonymized feature 297
348,143,work;location;id;anonymized feature 298
348,144,work;position;id;anonymized feature 183
348,145,work;position;id;anonymized feature 299
348,146,work;position;id;anonymized feature 300
348,147,work;position;id;anonymized feature 301
348,148,work;position;id;anonymized feature 302
348,149,work;position;id;anonymized feature 303
348,150,work;position;id;anonymized feature 304
348,151,work;position;id;anonymized feature 192
348,152,work;position;id;anonymized feature 193
348,153,work;start_date;anonymized feature 157
348,154,work;start_date;anonymized feature 305
348,155,work;start_date;anonymized feature 306
348,156,work;start_date;anonymized feature 307
348,157,work;start_date;anonymized feature 308
348,158,work;start_date;anonymized feature 309
348,159,work;start_date;anonymized feature 310
348,160,work;start_date;anonymized feature 202
3980,0,birthday;anonymized feature 6
3980,1,education;concentration;id;anonymized feature 14
3980,2,education;degree;id;anonymized feature 22
3980,3,education;school;id;anonymized feature 50
3980,4,education;school;id;anonymized feature 52
3980,5,education;type;anonymized feature 53
3980,6,education;type;anonymized feature 54
3980,7,education;type;anonymized feature 55
3980,8,education;year;id;anonymized feature 542
3980,9,education;year;id;anonymized feature 57
3980,10,education;year;id;anonymized feature 253
3980,11,education;year;id;anonymized feature 1270
3980,12,education;year;id;anonymized feature 1271
3980,13,education;year;id;anonymized feature 254
3980,14,education;year;id;anonymized feature 62
3980,15,education;year;id;anonymized feature 1272
3980,16,education;year;id;anonymized feature 1273
3980,17,education;year;id;anonymized feature 1274
3980,18,education;year;id;anonymized feature 257
3980,19,gender;anonymized feature 77
3980,20,gender;anonymized feature 78
3980,21,hometown;id;anonymized feature 1275
3980,22,languages;id;anonymized feature 90
3980,23,languages;id;anonymized feature 92
3980,24,last_name;anonymized feature 1276
3980,25,last_name;anonymized feature 1277
3980,26,locale;anonymized feature 125
3980,27,locale;anonymized feature 127
3980,28,location;id;anonymized feature 128
3980,29,location;id;anonymized feature 138
3980,30,political;anonymized feature 1278
3980,31,work;employer;id;anonymized feature 140
3980,32,work;employer;id;anonymized feature 1279
3980,33,work;employer;id;anonymized feature 1280
3980,34,work;employer;id;anonymized feature 52
3980,35,work;employer;id;anonymized feature 154
3980,36,work;employer;id;anonymized feature 156
3980,37,work;end_date;anonymized feature 157
3980,38,work;start_date;anonymized feature 157
3980,39,work;start_date;anonymized feature 1281
3980,40,work;start_date;anonymized feature 718
3980,41,work;start_date;anonymized feature 1282
414,0,birthday;anonymized feature 208
414,1,birthday;anonymized feature 0
414,2,birthday;anonymized feature 1
414,3,birthday;anonymized feature 209
414,4,birthday;anonymized feature 2
414,5,birthday;anonymized feature 3
414,6,birthday;anonymized feature 211
414,7,education;concentration;id;anonymized feature 14
414,8,education;concentration;id;anonymized feature 15
414,9,education;concentration;id;anonymized feature 311
414,10,education;concentration;id;anonymized feature 215
414,11,education;concentration;id;anonymized feature 216
414,12,education;concentration;id;anonymized feature 217
414,13,education;concentration;id;anonymized feature 312
414,14,education;degree;id;anonymized feature 220
414,15,education;degree;id;anonymized feature 313
414,16,education;degree;id;anonymized feature 22
414,17,education;degree;id;anonymized feature 221
414,18,education;degree;id;anonymized feature 23
414,19,education;degree;id;anonymized feature 222
414,20,education;degree;id;anonymized feature 223
414,21,education;school;id;anonymized feature 314
414,22,education;school;id;anonymized feature 226
414,23,education;school;id;anonymized feature 228
414,24,education;school;id;anonymized feature 229
414,25,education;school;id;anonymized feature 230
414,26,education;school;id;anonymized feature 315
414,27,education;school;id;anonymized feature 232
414,28,education;school;id;anonymized feature 233
414,29,education;school;id;anonymized feature 236
414,30,education;school;id;anonymized feature 316
414,31,education;school;id;anonymized feature 237
414,32,education;school;id;anonymized feature 238
414,33,education;school;id;anonymized feature 44
414,34,education;school;id;anonymized feature 317
414,35,education;school;id;anonymized feature 244
414,36,education;school;id;anonymized feature 247
414,37,education;school;id;anonymized feature 248
414,38,education;school;id;anonymized feature 318
414,39,education;school;id;anonymized feature 319
414,40,education;school;id;anonymized feature 320
414,41,education;school;id;anonymized feature 321
414,42,education;school;id;anonymized feature 322
414,43,education;school;id;anonymized feature 52
414,44,education;type;anonymized feature 53
414,45,education;type;anonymized feature 54
414,46,education;type;anonymized feature 55
414,47,education;year;id;anonymized feature 58
414,48,education;year;id;anonymized feature 59
414,49,education;year;id;anonymized feature 254
414,50,education;year;id;anonymized feature 255
414,51,education;year;id;anonymized feature 60
414,52,education;year;id;anonymized feature 61
414,53,education;year;id;anonymized feature 62
414,54,education;year;id;anonymized feature 64
414,55,education;year;id;anonymized feature 65
414,56,education;year;id;anonymized feature 66
414,57,education;year;id;anonymized feature 67
414,58,education;year;id;anonymized feature 257
414,59,education;year;id;anonymized feature 258
414,60,education;year;id;anonymized feature 71
414,61,education;year;id;anonymized feature 259
414,62,first_name;anonymized feature 323
414,63,gender;anonymized feature 77
414,64,gender;anonymized feature 78
414,65,hometown;id;anonymized feature 128
414,66,hometown;id;anonymized feature 263
414,67,hometown;id;anonymized feature 84
414,68,hometown;id;anonymized feature 298
414,69,languages;id;anonymized feature 92
414,70,languages;id;anonymized feature 94
414,71,languages;id;anonymized feature 265
414,72,languages;id;anonymized feature 101
414,73,last_name;anonymized feature 324
414,74,last_name;anonymized feature 325
414,75,last_name;anonymized feature 110
414,76,last_name;anonymized feature 326
414,77,last_name;anonymized feature 273
414,78,last_name;anonymized feature 275
414,79,last_name;anonymized feature 327
414,80,last_name;anonymized feature 328
414,81,locale;anonymized feature 126
414,82,locale;anonymized feature 127
414,83,locale;anonymized feature 278
414,84,location;id;anonymized feature 128
414,85,location;id;anonymized feature 129
414,86,location;id;anonymized feature 281
414,87,location;id;anonymized feature 84
414,88,name;anonymized feature 329
414,89,work;employer;id;anonymized feature 330
414,90,work;employer;id;anonymized feature 331
414,91,work;employer;id;anonymized feature 52
414,92,work;end_date;anonymized feature 157
414,93,work;end_date;anonymized feature 332
414,94,work;location;id;anonymized feature 296
414,95,work;location;id;anonymized feature 84
414,96,work;location;id;anonymized feature 297
414,97,work;position;id;anonymized feature 183
414,98,work;position;id;anonymized feature 301
414,99,work;position;id;anonymized feature 333
414,100,work;start_date;anonymized feature 157
